#TYPE System.Diagnostics.EventLogEntry#SysPerf/perf/2
"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"1","Area51","System.Byte[]","12078","(1)","1","Information","
InstanceName              CPU    
------------              ---    
_total                    792.91%
idle                      670.08%
cloud-drive-daemon        107.28%
vim                       3.11%  
conhost                   3.11%  
system                    3.11%  
rainmeter                 1.55%  
cloud-drive-ui            1.55%  
svchost                   1.55%  
anti_ransomware_service   1.55%  
dwm                       1.55%  
settingsynchost           0.00%  
awsoundcentersvc32        0.00%  
wlanext                   0.00%  
cloudstation_explorer     0.00%  
caps_esc                  0.00%  
awsoundcentersvc64        0.00%  
ttcaltray                 0.00%  
alienwareon-screendisplay 0.00%  
trueimagemonitor          0.00%  


","perf","System.String[]","1","7/21/2018 3:52:04 PM","7/21/2018 3:52:04 PM",,,
"1","Area51","System.Byte[]","12077","(1)","1","Information","@{maxnumberofprocesses=4294967295; numberofprocesses=268; maxprocessmemorysize=137438953344; numberofusers=5}","perf","System.String[]","1","7/21/2018 3:52:04 PM","7/21/2018 3:52:04 PM",,,
"1","Area51","System.Byte[]","12076","(1)","1","Information","@{name=Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz; currentclockspeed=2800; currentvoltage=9; maxclockspeed=2801; numberofcores=4; numberoflogicalprocessors=8}","perf","System.String[]","1","7/21/2018 3:52:04 PM","7/21/2018 3:52:04 PM",,,
"1","Area51","System.Byte[]","12075","(1)","1","Information","
Average
-------
      5


","perf","System.String[]","1","7/21/2018 3:52:04 PM","7/21/2018 3:52:04 PM",,,
"2","Area51","System.Byte[]","12074","(1)","1","Information","@{freephysicalmemory=8538368; totalvisiblememorysize=16643532}","perf","System.String[]","2","7/21/2018 3:47:04 PM","7/21/2018 3:47:04 PM",,,
"1","Area51","System.Byte[]","12073","(1)","1","Information","
InstanceName              CPU    
------------              ---    
_total                    796.81%
idle                      689.43%
cloud-drive-daemon        101.16%
powershell                3.11%  
alienwareon-screendisplay 1.56%  
tobii.service             1.56%  
cloud-drive-ui            1.56%  
conhost                   0.00%  
cloudstation_explorer     0.00%  
apagent                   0.00%  
settingsynchost           0.00%  
caps_esc                  0.00%  
awsoundcentersvc64        0.00%  
awsoundcentersvc32        0.00%  
eartrumpet                0.00%  
killercontrolcenter       0.00%  
wlanext                   0.00%  
ttcaltray                 0.00%  
trueimagemonitor          0.00%  
rainmeter                 0.00%  


","perf","System.String[]","1","7/21/2018 3:47:04 PM","7/21/2018 3:47:04 PM",,,
"1","Area51","System.Byte[]","12072","(1)","1","Information","@{maxnumberofprocesses=4294967295; numberofprocesses=268; maxprocessmemorysize=137438953344; numberofusers=5}","perf","System.String[]","1","7/21/2018 3:47:04 PM","7/21/2018 3:47:04 PM",,,
"1","Area51","System.Byte[]","12071","(1)","1","Information","@{name=Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz; currentclockspeed=2800; currentvoltage=9; maxclockspeed=2801; numberofcores=4; numberoflogicalprocessors=8}","perf","System.String[]","1","7/21/2018 3:47:04 PM","7/21/2018 3:47:04 PM",,,
"1","Area51","System.Byte[]","12070","(1)","1","Information","
Average
-------
      8


","perf","System.String[]","1","7/21/2018 3:47:04 PM","7/21/2018 3:47:04 PM",,,
"2","Area51","System.Byte[]","12069","(1)","1","Information","@{freephysicalmemory=8556136; totalvisiblememorysize=16643532}","perf","System.String[]","2","7/21/2018 3:42:04 PM","7/21/2018 3:42:04 PM",,,
"1","Area51","System.Byte[]","12068","(1)","1","Information","
InstanceName            CPU    
------------            ---    
_total                  795.23%
idle                    657.00%
cloud-drive-daemon      100.96%
memory compression      18.64% 
system                  4.66%  
cloud-drive-ui          1.55%  
rainmeter               1.55%  
chrome                  1.55%  
tobii.service           1.55%  
powershell              1.55%  
msmpeng                 1.55%  
svchost                 1.55%  
anti_ransomware_service 1.55%  
svchost                 1.55%  
chrome                  1.55%  
xtuservice              0.00%  
conhost                 0.00%  
svchost                 0.00%  
svchost                 0.00%  
apagent                 0.00%  


","perf","System.String[]","1","7/21/2018 3:42:04 PM","7/21/2018 3:42:04 PM",,,
"1","Area51","System.Byte[]","12067","(1)","1","Information","@{maxnumberofprocesses=4294967295; numberofprocesses=268; maxprocessmemorysize=137438953344; numberofusers=5}","perf","System.String[]","1","7/21/2018 3:42:04 PM","7/21/2018 3:42:04 PM",,,
"1","Area51","System.Byte[]","12066","(1)","1","Information","@{name=Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz; currentclockspeed=2800; currentvoltage=9; maxclockspeed=2801; numberofcores=4; numberoflogicalprocessors=8}","perf","System.String[]","1","7/21/2018 3:42:04 PM","7/21/2018 3:42:04 PM",,,
"1","Area51","System.Byte[]","12065","(1)","1","Information","
Average
-------
     27


","perf","System.String[]","1","7/21/2018 3:42:04 PM","7/21/2018 3:42:04 PM",,,
"2","Area51","System.Byte[]","12064","(1)","1","Information","@{freephysicalmemory=8563520; totalvisiblememorysize=16643532}","perf","System.String[]","2","7/21/2018 3:37:04 PM","7/21/2018 3:37:04 PM",,,
"1","Area51","System.Byte[]","12063","(1)","1","Information","
InstanceName              CPU    
------------              ---    
_total                    802.99%
idle                      691.17%
cloud-drive-daemon        100.96%
powershell                3.11%  
services                  1.55%  
cloud-drive-ui            1.55%  
rainmeter                 1.55%  
anti_ransomware_service   1.55%  
dwm                       1.55%  
system                    1.55%  
caps_esc                  0.00%  
settingsynchost           0.00%  
cloudstation_explorer     0.00%  
awsoundcentersvc32        0.00%  
ttcaltray                 0.00%  
alienwareon-screendisplay 0.00%  
trueimagemonitor          0.00%  
killercontrolcenter       0.00%  
awsoundcentersvc64        0.00%  
apagent                   0.00%  


","perf","System.String[]","1","7/21/2018 3:37:04 PM","7/21/2018 3:37:04 PM",,,
"1","Area51","System.Byte[]","12062","(1)","1","Information","@{maxnumberofprocesses=4294967295; numberofprocesses=268; maxprocessmemorysize=137438953344; numberofusers=5}","perf","System.String[]","1","7/21/2018 3:37:04 PM","7/21/2018 3:37:04 PM",,,
"1","Area51","System.Byte[]","12061","(1)","1","Information","@{name=Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz; currentclockspeed=2800; currentvoltage=9; maxclockspeed=2801; numberofcores=4; numberoflogicalprocessors=8}","perf","System.String[]","1","7/21/2018 3:37:04 PM","7/21/2018 3:37:04 PM",,,
"1","Area51","System.Byte[]","12060","(1)","1","Information","
Average
-------
     13


","perf","System.String[]","1","7/21/2018 3:37:04 PM","7/21/2018 3:37:04 PM",,,
"2","Area51","System.Byte[]","12059","(1)","1","Information","@{freephysicalmemory=8541864; totalvisiblememorysize=16643532}","perf","System.String[]","2","7/21/2018 3:32:04 PM","7/21/2018 3:32:04 PM",,,
"1","Area51","System.Byte[]","12058","(1)","1","Information","
InstanceName              CPU    
------------              ---    
_total                    800.66%
idle                      702.71%
cloud-drive-daemon        101.05%
tobii.service             1.55%  
settingsynchost           0.00%  
conhost                   0.00%  
apagent                   0.00%  
caps_esc                  0.00%  
cloud-drive-ui            0.00%  
rainmeter                 0.00%  
cloudstation_explorer     0.00%  
killercontrolcenter       0.00%  
trueimagemonitor          0.00%  
awsoundcentersvc32        0.00%  
awsoundcentersvc64        0.00%  
wlanext                   0.00%  
eartrumpet                0.00%  
alienwareon-screendisplay 0.00%  
ttcaltray                 0.00%  
svchost                   0.00%  


","perf","System.String[]","1","7/21/2018 3:32:04 PM","7/21/2018 3:32:04 PM",,,
"1","Area51","System.Byte[]","12057","(1)","1","Information","@{maxnumberofprocesses=4294967295; numberofprocesses=268; maxprocessmemorysize=137438953344; numberofusers=5}","perf","System.String[]","1","7/21/2018 3:32:04 PM","7/21/2018 3:32:04 PM",,,
"1","Area51","System.Byte[]","12056","(1)","1","Information","@{name=Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz; currentclockspeed=2800; currentvoltage=9; maxclockspeed=2801; numberofcores=4; numberoflogicalprocessors=8}","perf","System.String[]","1","7/21/2018 3:32:04 PM","7/21/2018 3:32:04 PM",,,
"1","Area51","System.Byte[]","12055","(1)","1","Information","
Average
-------
     22


","perf","System.String[]","1","7/21/2018 3:32:04 PM","7/21/2018 3:32:04 PM",,,
"2","Area51","System.Byte[]","12054","(1)","1","Information","@{freephysicalmemory=8586928; totalvisiblememorysize=16643532}","perf","System.String[]","2","7/21/2018 3:27:04 PM","7/21/2018 3:27:04 PM",,,
"1","Area51","System.Byte[]","12053","(1)","1","Information","
InstanceName              CPU    
------------              ---    
_total                    794.47%
idle                      682.52%
cloud-drive-daemon        99.50% 
dwm                       3.11%  
tobii.service             3.11%  
svchost                   1.55%  
conhost                   1.55%  
trueimagemonitor          1.55%  
system                    1.55%  
killercontrolcenter       1.55%  
settingsynchost           0.00%  
cloud-drive-ui            0.00%  
cloudstation_explorer     0.00%  
rainmeter                 0.00%  
caps_esc                  0.00%  
alienwareon-screendisplay 0.00%  
awsoundcentersvc64        0.00%  
awsoundcentersvc32        0.00%  
ttcaltray                 0.00%  
apagent                   0.00%  


","perf","System.String[]","1","7/21/2018 3:27:04 PM","7/21/2018 3:27:04 PM",,,
"1","Area51","System.Byte[]","12052","(1)","1","Information","@{maxnumberofprocesses=4294967295; numberofprocesses=268; maxprocessmemorysize=137438953344; numberofusers=5}","perf","System.String[]","1","7/21/2018 3:27:04 PM","7/21/2018 3:27:04 PM",,,
"1","Area51","System.Byte[]","12051","(1)","1","Information","@{name=Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz; currentclockspeed=2800; currentvoltage=9; maxclockspeed=2801; numberofcores=4; numberoflogicalprocessors=8}","perf","System.String[]","1","7/21/2018 3:27:04 PM","7/21/2018 3:27:04 PM",,,
"1","Area51","System.Byte[]","12050","(1)","1","Information","
Average
-------
     13


","perf","System.String[]","1","7/21/2018 3:27:04 PM","7/21/2018 3:27:04 PM",,,
"2","Area51","System.Byte[]","12049","(1)","1","Information","@{freephysicalmemory=8505320; totalvisiblememorysize=16643532}","perf","System.String[]","2","7/21/2018 3:22:04 PM","7/21/2018 3:22:04 PM",,,
"1","Area51","System.Byte[]","12048","(1)","1","Information","
InstanceName              CPU    
------------              ---    
_total                    802.23%
idle                      694.96%
cloud-drive-daemon        97.95% 
anti_ransomware_service   1.55%  
rainmeter                 1.55%  
tobii.service             1.55%  
cloud-drive-ui            1.55%  
csrss                     1.55%  
vim                       1.55%  
system                    1.55%  
conhost                   0.00%  
trueimagemonitor          0.00%  
cloud-drive-connect       0.00%  
cloudstation_explorer     0.00%  
wlanext                   0.00%  
ttcaltray                 0.00%  
alienwareon-screendisplay 0.00%  
conhost                   0.00%  
caps_esc                  0.00%  
settingsynchost           0.00%  


","perf","System.String[]","1","7/21/2018 3:22:04 PM","7/21/2018 3:22:04 PM",,,
"1","Area51","System.Byte[]","12047","(1)","1","Information","@{maxnumberofprocesses=4294967295; numberofprocesses=273; maxprocessmemorysize=137438953344; numberofusers=5}","perf","System.String[]","1","7/21/2018 3:22:04 PM","7/21/2018 3:22:04 PM",,,
"1","Area51","System.Byte[]","12046","(1)","1","Information","@{name=Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz; currentclockspeed=2800; currentvoltage=9; maxclockspeed=2801; numberofcores=4; numberoflogicalprocessors=8}","perf","System.String[]","1","7/21/2018 3:22:04 PM","7/21/2018 3:22:04 PM",,,
"1","Area51","System.Byte[]","12045","(1)","1","Information","
Average
-------
      4


","perf","System.String[]","1","7/21/2018 3:22:04 PM","7/21/2018 3:22:04 PM",,,
"2","Area51","System.Byte[]","12044","(1)","1","Information","@{freephysicalmemory=8399756; totalvisiblememorysize=16643532}","perf","System.String[]","2","7/21/2018 3:17:04 PM","7/21/2018 3:17:04 PM",,,
"1","Area51","System.Byte[]","12043","(1)","1","Information","
InstanceName                 CPU    
------------                 ---    
_total                       806.87%
idle                         694.94%
cloud-drive-daemon           99.50% 
dwm                          3.11%  
svchost                      3.11%  
trueimagemonitor             1.55%  
powershell                   1.55%  
tobii.service                1.55%  
cloud-drive-ui               1.55%  
shellexperiencehost          1.55%  
rainmeter                    0.00%  
caps_esc                     0.00%  
cloudstation_explorer        0.00%  
conhost                      0.00%  
cloud-drive-connect          0.00%  
alienwaremobileconnectclient 0.00%  
ttcaltray                    0.00%  
alienwareon-screendisplay    0.00%  
systemsettingsbroker         0.00%  
wlanext                      0.00%  


","perf","System.String[]","1","7/21/2018 3:17:04 PM","7/21/2018 3:17:04 PM",,,
"1","Area51","System.Byte[]","12042","(1)","1","Information","@{maxnumberofprocesses=4294967295; numberofprocesses=273; maxprocessmemorysize=137438953344; numberofusers=5}","perf","System.String[]","1","7/21/2018 3:17:04 PM","7/21/2018 3:17:04 PM",,,
"1","Area51","System.Byte[]","12041","(1)","1","Information","@{name=Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz; currentclockspeed=2800; currentvoltage=9; maxclockspeed=2801; numberofcores=4; numberoflogicalprocessors=8}","perf","System.String[]","1","7/21/2018 3:17:04 PM","7/21/2018 3:17:04 PM",,,
"1","Area51","System.Byte[]","12040","(1)","1","Information","
Average
-------
     16


","perf","System.String[]","1","7/21/2018 3:17:04 PM","7/21/2018 3:17:04 PM",,,
"2","Area51","System.Byte[]","12039","(1)","1","Information","@{freephysicalmemory=8389060; totalvisiblememorysize=16643532}","perf","System.String[]","2","7/21/2018 3:12:04 PM","7/21/2018 3:12:04 PM",,,
"1","Area51","System.Byte[]","12038","(1)","1","Information","
InstanceName              CPU    
------------              ---    
_total                    691.85%
idle                      684.08%
chrome                    191.23%
cloud-drive-daemon        97.95% 
tobii.service             3.11%  
rainmeter                 1.55%  
chrome                    1.55%  
registry                  1.55%  
cloud-drive-ui            1.55%  
svchost                   1.55%  
system                    1.55%  
settingsynchost           0.00%  
awsoundcentersvc32        0.00%  
cloudstation_explorer     0.00%  
caps_esc                  0.00%  
trueimagemonitor          0.00%  
alienwareon-screendisplay 0.00%  
awsoundcentersvc64        0.00%  
killercontrolcenter       0.00%  
conhost                   0.00%  


","perf","System.String[]","1","7/21/2018 3:12:04 PM","7/21/2018 3:12:04 PM",,,
"1","Area51","System.Byte[]","12037","(1)","1","Information","@{maxnumberofprocesses=4294967295; numberofprocesses=270; maxprocessmemorysize=137438953344; numberofusers=5}","perf","System.String[]","1","7/21/2018 3:12:04 PM","7/21/2018 3:12:04 PM",,,
"1","Area51","System.Byte[]","12036","(1)","1","Information","@{name=Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz; currentclockspeed=2800; currentvoltage=9; maxclockspeed=2801; numberofcores=4; numberoflogicalprocessors=8}","perf","System.String[]","1","7/21/2018 3:12:04 PM","7/21/2018 3:12:04 PM",,,
"1","Area51","System.Byte[]","12035","(1)","1","Information","
Average
-------
      8


","perf","System.String[]","1","7/21/2018 3:12:04 PM","7/21/2018 3:12:04 PM",,,
"2","Area51","System.Byte[]","12034","(1)","1","Information","@{freephysicalmemory=8353580; totalvisiblememorysize=16643532}","perf","System.String[]","2","7/21/2018 3:07:04 PM","7/21/2018 3:07:04 PM",,,
"1","Area51","System.Byte[]","12033","(1)","1","Information","
InstanceName              CPU    
------------              ---    
_total                    789.81%
idle                      654.81%
cloud-drive-daemon        99.31% 
chrome                    13.97% 
chrome                    12.41% 
cloud-drive-ui            1.55%  
killernetworkservice      1.55%  
tobii.service             1.55%  
dwm                       1.55%  
svchost                   1.55%  
trueimagemonitor          1.55%  
system                    1.55%  
svchost                   1.55%  
cloud-drive-connect       0.00%  
killercontrolcenter       0.00%  
rainmeter                 0.00%  
wlanext                   0.00%  
conhost                   0.00%  
alienwareon-screendisplay 0.00%  
ttcaltray                 0.00%  


","perf","System.String[]","1","7/21/2018 3:07:04 PM","7/21/2018 3:07:04 PM",,,
